id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
3754;Ariel Manzano Revilla;F;6 de junio de 1992;Magdalena;2022-07-02;Bronce
3755;Pánfilo Saura Izaguirre;M;2006-07-26;Santiago de Surco;27 de mayo de 2021;Bronce
3756;Sebastián Núñez Ortuño;M;2007-10-14;San Miguel;2024-03-03;Bronce
3757;Emiliano Salmerón Asenjo;M;30/11/1982;Comas;19 de marzo de 2024;Oro
3758;Jenaro Jódar Cueto;M;29/07/1967;Surco;11/03/2022;Plata
3759;León Montserrat Quero;M;1982-08-02;Magdalena;2021-03-27;Plata
3760;Reyna Dueñas Valero;F;1986-06-24;;2021-10-25;Oro
3761;Flavio Ortiz Goñi;M;1962-08-27;;25/05/2021;Bronce
3762;Saturnina Maza Cadenas;F;22/05/1972;Los Olivos;2021-08-23;Bronce
3763;Micaela Ramis Milla;F;1985-01-23;Miraflores;2021-12-20;Bronce
3764;Jose Ramón Miguel Estrada Piñeiro;M;1993-02-05;Villa María del Triunfo;08/10/2022;Plata
3765;Dulce Torralba Orozco;F;05/04/1976;Pueblo Libre;2023-03-07;Plata
3766;Samuel Río Pardo;M;25/05/2008;Miraflores;2025-07-18;Bronce
3767;Carla Moraleda Alcázar;F;1962-12-02;Miraflores;12/08/2023;Bronce
3768;Claudio Menéndez Velasco;M;1 de agosto de 1955;Surco;12/10/2022;Bronce
3769;Eusebio Enríquez-Puig;M;2 de agosto de 1960;Barranco;26 de noviembre de 2022;Plata
3770;Pablo Anselmo Fiol Bueno;M;12 de junio de 1968;;25 de noviembre de 2025;Bronce
3771;Olivia Quiroga Lago;F;28/01/1966;La Molina;10/11/2021;Bronce
3772;Otilia Nieto Otero;F;2000-09-12;Villa María del Triunfo;2022-08-21;Bronce
3773;Bonifacio Plaza;M;12/12/1989;Santiago de Surco;2022-12-09;Plata
3774;Sonia Marin Blanca;F;14/03/1966;Villa María del Triunfo;2022-06-26;Plata
3775;Coral Salas Armas;F;18/03/1969;San Miguel;04/02/2024;Bronce
3776;Maite Cortina Llanos;F;1970-11-17;Los Olivos;19/07/2022;Plata
3777;Leocadia Gomez Gilabert;F;2004-04-23;Villa El Salvador;26/05/2025;Plata
3778;Valentina Gonzalez Sacristán;F;1996-12-14;Santiago de Surco;22/03/2024;Platino
3779;Blanca Alberola Martin;F;1965-11-22;Barranco;29/12/2021;Bronce
3780;Ainara Tomas Ródenas;F;10/04/1962;Santiago de Surco;29/10/2022;Plata
3781;Leopoldo Fernandez;M;2001-04-29;Comas;07/05/2022;Plata
3782;Ciro Villena;M;23/04/1992;Miraflores;26/01/2023;Bronce
3783;Heraclio Mauricio Pombo Jurado;M;06/02/1990;Miraflores;01/03/2023;Plata
3784;Rosaura Lago Rosado;F;2005-04-11;Ate;9 de noviembre de 2023;Bronce
3785;Filomena Guitart Montero;F;3 de octubre de 1970;La Molina;03/07/2024;Bronce
3786;Gaspar Benítez-Cañizares;M;19 de abril de 1979;Villa El Salvador;31 de mayo de 2023;Bronce
3787;Teodora Huerta Castells;F;28 de marzo de 1968;Comas;2023-11-02;Bronce
3788;Álvaro Vera Tamarit;M;26/11/1986;La Molina;2022-01-28;Bronce
3789;Faustino Calvo-Goñi;M;2005-09-09;Surco;04/11/2022;Plata
3790;Paca Goicoechea Sola;F;12 de mayo de 1996;San Juan de Lurigancho;4 de agosto de 2023;Plata
3791;Lucio Baena Seguí;M;01/02/2005;Magdalena;31/07/2022;Oro
3792;Isidoro Jose Ramón Rubio Barón;M;1959-11-01;;05/04/2025;Bronce
3793;Ainoa Sanabria Barceló;F;25/06/1991;Jesús María;26/05/2024;Plata
3794;Judith Coloma Bartolomé;F;23 de diciembre de 1987;San Miguel;17/07/2023;Oro
3795;Anacleto Llorente Iniesta;M;1977-09-01;San Juan de Lurigancho;15/07/2023;Bronce
3796;Oriana Tudela Rosa;F;21 de septiembre de 2003;San Miguel;7 de octubre de 2024;Plata
3797;Gertrudis Garrido Sans;F;14/07/2007;San Miguel;2024-08-23;Oro
3798;Julio César Mayo Murillo;M;18/08/2005;Surco;16 de enero de 2021;Plata
3799;Lucas Verdejo Ramírez;M;2003-03-08;Santiago de Surco;2022-06-23;Bronce
3800;Raquel Miranda Agudo;F;14/11/1956;San Miguel;31/03/2023;Bronce
3801;Amando Pelayo Palma Carretero;M;27 de febrero de 1983;Pueblo Libre;2025-12-19;Plata
3802;María Luisa Bartolomé Ávila;F;1988-05-06;Santiago de Surco;10/05/2025;Platino
3803;Pastora Cuéllar;F;1989-01-27;Callao;29 de agosto de 2024;Bronce
3804;Diana Escobar Escudero;F;08/10/1981;Ate;2024-08-27;Platino
3805;Moreno Uría Carreras;M;1961-12-27;Miraflores;24/08/2022;Bronce
3806;Anunciación Burgos Quintanilla;F;20 de octubre de 1999;;2023-04-12;Bronce
3807;Pancho Octavio Ponce Ramón;M;25 de junio de 1958;Santiago de Surco;2022-06-25;Bronce
3808;Pablo Sánchez;M;1984-04-11;Magdalena;19 de junio de 2021;Plata
3809;Teo Nuñez España;M;2006-12-09;Lince;2025-12-18;Bronce
3810;Fabricio Padilla Elías;M;1998-05-04;Jesús María;2024-01-13;Bronce
3811;Vanesa Iniesta;F;01/10/2004;Los Olivos;2023-02-09;Oro
3812;Artemio de Juliá;M;20 de septiembre de 1980;San Juan de Lurigancho;20/09/2024;Platino
3813;Cornelio González;M;17/02/1995;Villa María del Triunfo;10/11/2024;Bronce
3814;Miriam Bilbao Nicolás;F;23/11/1966;Callao;2025-01-11;Bronce
3815;Remigio de Zabaleta;M;14 de diciembre de 1955;San Miguel;24 de enero de 2023;Oro
3816;Ainara Barrera Barranco;F;1998-09-22;Ate;2023-05-10;Plata
3817;Asdrubal Domingo Abellán;M;1992-02-25;Surco;15 de noviembre de 2025;Bronce
3818;Adora Acuña-Morillo;F;03/02/1991;;2025-09-06;Platino
3819;Encarnación Amorós;F;12 de mayo de 1962;Chorrillos;2024-01-26;Bronce
3820;Lope Glauco Baños Duque;M;2000-01-16;Jesús María;05/07/2022;Plata
3821;Maximino Valentín Espada;M;1973-08-27;San Miguel;2025-01-06;Bronce
3822;César Ojeda-Caballero;M;11/05/1972;San Juan de Lurigancho;22/12/2022;Plata
3823;María Carmen Perelló Elorza;F;2007-12-12;Lince;2024-01-12;Bronce
3824;Patricio de Vera;M;19/08/1960;Villa El Salvador;2024-06-11;Plata
3825;Santos Salgado Anglada;M;18/10/1997;San Isidro;2021-10-14;Platino
3826;Alejo Julio César Carreño Mesa;M;1964-03-13;Villa María del Triunfo;6 de noviembre de 2023;Plata
3827;Baltasar Oller Escribano;M;24 de abril de 1987;Chorrillos;2022-07-06;Plata
3828;Juan Antonio Celso Cabo Valenciano;M;23/10/1996;Callao;2024-04-06;Bronce
3829;María Cristina Cortina Navas;F;12/10/1985;San Isidro;2024-06-10;Oro
3830;Narciso del Samper;M;30 de mayo de 1983;;27/02/2024;Platino
3831;Nicanor Bastida Neira;M;1963-06-22;Chorrillos;31/10/2023;Oro
3832;Flavia Cid Heras;F;1986-11-15;Surco;15/10/2025;Plata
3833;Cecilia del Arnaiz;F;1989-10-07;San Isidro;26 de julio de 2021;Platino
3834;Amor Tenorio Cabeza;M;22/10/2002;Magdalena;12/04/2023;Bronce
3835;Artemio Montes-Águila;M;1963-01-21;San Juan de Lurigancho;24 de febrero de 2025;Plata
3836;Lucio Pascual Vélez Prado;M;3 de julio de 1979;Callao;26/04/2024;Plata
3837;Milagros Font-Lumbreras;F;1995-11-28;San Juan de Lurigancho;2022-05-05;Plata
3838;Borja Samper Figuerola;M;15 de enero de 1984;Comas;2024-02-23;Oro
3839;Maura Roldan Quintero;F;1994-12-18;San Isidro;05/02/2023;Plata
3840;Florinda Blanca;F;24/10/1991;Callao;2025-05-07;Bronce
3841;Aitana del Calvet;F;20/04/1999;Jesús María;2021-07-08;Bronce
3842;Lisandro Tomé Porcel;M;30/04/1972;Magdalena;18/07/2024;Bronce
3843;Jose Ramón Madrigal Ballesteros;M;5 de mayo de 1992;La Molina;17/07/2024;Plata
3844;Severo Arnaiz-Fabra;M;2 de septiembre de 2002;San Borja;2023-07-22;Bronce
3845;Fabio Durán Mir;M;13/11/1975;Lince;2021-11-23;Bronce
3846;Luna Anaya Arévalo;F;04/05/1979;La Molina;9 de abril de 2023;Plata
3847;Gabriela Fabra Ortiz;F;27 de junio de 2000;Santiago de Surco;08/01/2025;Oro
3848;Amaya Roura-Verdugo;F;1989-05-18;;22/02/2024;Platino
3849;Susana Escalona-Verdugo;F;1967-08-27;Chorrillos;2022-11-12;Platino
3850;Noé Arribas Garmendia;M;03/07/2005;San Borja;2023-02-14;Oro
3851;Jenaro Estevez Giralt;M;01/07/2001;Pueblo Libre;10/06/2024;Bronce
3852;Angelino Frutos Valbuena;M;28/08/1956;Miraflores;12/12/2025;Oro
3853;Marianela Alcántara Arrieta;F;2004-04-06;Lince;27/02/2024;Bronce
3854;Clarisa Carnero;F;1 de mayo de 2005;Villa El Salvador;10/05/2022;Plata
3855;Adela Hernandez Muro;F;1965-10-12;Barranco;16/06/2023;Plata
3856;Guiomar Gracia Peral;M;2003-04-06;Villa El Salvador;03/10/2024;Oro
3857;Alfredo Costa;M;13/02/1982;Santiago de Surco;22/04/2023;Bronce
3858;María Belén Hoz Jordá;F;4 de marzo de 1981;Miraflores;2024-05-08;Bronce
3859;Noé Menendez;M;1980-08-11;Los Olivos;11/09/2024;Plata
3860;Valeria Llamas Recio;F;2002-11-19;Miraflores;2023-09-15;Bronce
3861;Herminia Riba Pi;F;11/09/1982;San Isidro;26 de diciembre de 2022;Platino
3862;Soledad Falcó Torrents;F;1991-11-09;Miraflores;17/11/2023;Plata
3863;Marcelo Alarcón Prats;M;09/09/1981;Pueblo Libre;10/10/2022;Plata
3864;Pablo Sanchez Castells;M;01/07/2007;Miraflores;10/10/2025;Oro
3865;Andrés Felipe Carbó Carlos;M;1967-02-24;Chorrillos;09/12/2025;Plata
3866;Virgilio Torres Batlle;M;1997-02-23;San Miguel;20/06/2024;Bronce
3867;Julio Morán Diego;M;11/08/1979;;31 de enero de 2022;Bronce
3868;Nieves Puig López;F;21/08/1994;;27/11/2025;Plata
3869;Eloísa López-Jurado;F;08/12/1961;Villa El Salvador;10/09/2025;Oro
3870;Ricardo Carreras Prat;M;10/12/1964;Pueblo Libre;20/11/2023;Oro
3871;Armando Valenciano Font;M;20/07/1977;Villa María del Triunfo;16/02/2023;Platino
3872;Juan Antonio Araujo Somoza;M;1986-01-10;;24/04/2022;Bronce
3873;Baltasar de Granados;M;01/06/1969;Pueblo Libre;19 de junio de 2023;Bronce
3874;Serafina Pons Espinosa;F;1976-06-27;Barranco;22/09/2022;Bronce
3875;Rico Bauzà Herranz;M;1997-06-30;La Molina;2024-04-21;Oro
3876;Mario Peláez;M;16 de enero de 1990;Barranco;15/03/2025;Bronce
3877;Rafael de Salamanca;M;1995-11-22;Callao;2022-04-14;Bronce
3878;Rebeca Alondra Vara Fajardo;F;3 de enero de 1994;San Isidro;15 de julio de 2023;Plata
3879;Paola Monreal Arranz;F;2 de agosto de 1966;Jesús María;17/11/2021;Bronce
3880;Adrián Carmelo Noguera Iglesia;M;1978-11-23;;2023-11-19;Plata
3881;Felicia Sevilla Fonseca;F;20/09/1977;Barranco;2025-01-15;Plata
3882;Genoveva Pinto Coronado;F;26/09/1970;La Molina;12/09/2021;Bronce
3883;Ligia Bartolomé Gomis;F;1996-07-07;Comas;02/05/2022;Bronce
3884;Mauricio Ferreras Narváez;M;03/02/1974;Barranco;22/11/2024;Oro
3885;Aitana del Baños;F;13/03/2001;Santiago de Surco;23/07/2024;Bronce
3886;María Cristina Álvaro Maestre;F;19/02/1985;Jesús María;03/09/2022;Bronce
3887;Candelaria Clemente-Moll;F;12/04/1998;Los Olivos;2025-08-27;Bronce
3888;Aurelia Bas Redondo;F;02/11/1998;Surco;29/11/2022;Bronce
3889;Luna Alemany-Doménech;F;21 de febrero de 1956;Santiago de Surco;2023-10-04;Oro
3890;Gil Arenas Clemente;M;08/07/2007;San Miguel;24/04/2023;Bronce
3891;Noa Guillen Aguado;F;06/10/1985;San Isidro;23/10/2022;Oro
3892;Abril Barragán;F;4 de octubre de 2005;Santiago de Surco;10/06/2023;Bronce
3893;Rebeca Carretero;F;18 de octubre de 1975;Los Olivos;2024-06-30;Oro
3894;Rico Aranda Benavent;M;24 de octubre de 1964;San Juan de Lurigancho;01/09/2025;Oro
3895;Mirta Tamayo Polo;F;13 de diciembre de 1994;Ate;2023-10-18;Plata
3896;Noelia Pombo Sancho;F;1996-11-20;Magdalena;2025-04-04;Plata
3897;Néstor Trujillo Ibáñez;M;20/01/1957;Los Olivos;26/08/2024;Bronce
3898;Mercedes Sanz Tello;F;23 de octubre de 1985;La Molina;05/02/2023;Plata
3899;Jenny Palomino Goicoechea;F;09/10/1973;Lince;1 de diciembre de 2025;Bronce
3900;Eloísa Díaz Pont;F;22/03/1998;San Miguel;23/03/2021;Bronce
3901;Valero Cueto Pedro;M;1987-11-11;Callao;2024-07-07;Oro
3902;Inocencio Marín Cobo;M;28/03/1965;La Molina;2021-11-11;Bronce
3903;Jimena Reguera González;F;29/07/2007;Miraflores;2024-05-06;Oro
3904;Bernardino Osorio;M;1997-07-15;Villa María del Triunfo;2025-07-31;Bronce
3905;Graciela Robledo Rios;F;25/07/1983;Ate;03/04/2022;Plata
3906;Quique del Saldaña;M;24/04/1984;Barranco;2023-07-09;Platino
3907;Jordana Parra;F;1995-09-11;Los Olivos;23 de octubre de 2025;Plata
3908;Fermín Pujadas Cañas;M;31/03/1976;San Miguel;2025-01-01;Plata
3909;Clarisa Hoyos-Gaya;F;23 de octubre de 1959;Villa El Salvador;05/01/2023;Plata
3910;Lucas Ferreras Parra;M;20/07/2007;Ate;2025-08-25;Oro
3911;Leocadio del Perera;M;28/04/1985;La Molina;2021-08-28;Bronce
3912;Custodio Pozo Cid;M;5 de agosto de 1994;Callao;2024-07-14;Plata
3913;Baltasar del Mas;M;18/08/1997;Miraflores;2021-10-26;Bronce
3914;Haydée Amaya Flores Gaya;F;1 de julio de 1982;Lince;2024-01-07;Bronce
3915;Mamen Crespi Planas;F;28 de junio de 1988;Pueblo Libre;2022-11-29;Bronce
3916;Inocencio Escribano-Salazar;M;29/12/1956;Callao;2025-04-03;Bronce
3917;Nélida Fábregas Polo;F;1993-10-19;Barranco;16 de septiembre de 2021;Plata
3918;Nazario Chema Llano Costa;M;15/10/1955;Barranco;12 de noviembre de 2021;Oro
3919;Maricela Figuerola;F;4 de marzo de 1993;Villa María del Triunfo;8 de mayo de 2024;Oro
3920;Guiomar Moliner Solís;F;13 de enero de 1996;Los Olivos;20 de mayo de 2025;Plata
3921;Teófila Castrillo Torrecilla;F;23/08/1986;Lince;04/09/2022;Bronce
3922;Marcos Aranda Caballero;M;1 de junio de 1976;Pueblo Libre;06/12/2024;Bronce
3923;Anselma Almazán Aguirre;F;17/03/2002;La Molina;02/10/2021;Bronce
3924;Fito Bosch Millán;M;2001-10-12;;2021-04-01;Plata
3925;Cintia Contreras Garcés;F;01/06/1989;La Molina;2023-01-31;Bronce
3926;Sosimo Batalla Parejo;M;14/11/1972;Callao;13 de marzo de 2021;Plata
3927;Yéssica Estela Salom Taboada;F;29/07/1993;Miraflores;2025-03-25;Oro
3928;Ofelia Díez Manjón;F;1979-06-23;Pueblo Libre;2022-10-09;Plata
3929;Armida Cuesta Cornejo;F;07/03/2002;San Juan de Lurigancho;12 de enero de 2025;Oro
3930;Hipólito Carrasco Redondo;M;1997-07-26;Miraflores;2022-02-11;Plata
3931;Mar Soria Lucas;F;19 de mayo de 1994;Jesús María;25/03/2024;Bronce
3932;Baudelio Collado Salgado;M;13 de noviembre de 1974;San Borja;2021-07-03;Bronce
3933;Priscila Ariza Cerdá;F;1983-02-16;San Borja;4 de enero de 2025;Oro
3934;Jordi Pinilla;M;1974-04-18;Santiago de Surco;2022-05-31;Plata
3935;Che de Pareja;M;24 de agosto de 1960;San Borja;13/01/2021;Plata
3936;Marisol de Salvà;F;1990-03-02;La Molina;24/10/2021;Bronce
3937;Jose Luis Núñez Nicolás;M;1968-09-11;Pueblo Libre;2023-05-01;Plata
3938;Venceslás Pelayo Bayón;M;01/12/1996;San Miguel;2025-07-25;Bronce
3939;Borja Marín Prada;M;29 de octubre de 1989;Barranco;9 de agosto de 2024;Bronce
3940;Bartolomé Figueras Montes;M;1976-02-04;San Miguel;06/02/2025;Bronce
3941;Olivia Blanco Pacheco;F;09/03/1963;San Miguel;17 de septiembre de 2025;Bronce
3942;Rosalía Leocadia Alcázar Rios;F;29 de junio de 1983;Callao;1 de marzo de 2021;Bronce
3943;Germán Iriarte Fernandez;M;1986-12-20;San Miguel;2025-09-24;Bronce
3944;Enrique Viña-Alvarez;M;12 de enero de 1972;Jesús María;2022-03-11;Plata
3945;Feliciano de Azorin;M;11/03/1975;Villa El Salvador;16/04/2024;Plata
3946;Pancho Medina Jódar;M;18 de septiembre de 1986;San Borja;05/05/2023;Plata
3947;Iris del Arjona;F;4 de noviembre de 1990;Jesús María;18/11/2025;Plata
3948;Pilar Sedano Bernat;F;1998-05-23;Chorrillos;09/10/2022;Platino
3949;Leoncio Angulo Castrillo;M;22 de noviembre de 1978;Callao;02/01/2022;Bronce
3950;Adelardo Quirino Aliaga Mate;M;1969-07-24;Villa María del Triunfo;2022-02-14;Bronce
3951;Cornelio Soriano;M;1982-08-27;;16/01/2022;Plata
3952;Gala Araujo;F;2005-05-30;Magdalena;6 de junio de 2023;Bronce
3953;Obdulia Perez Narváez;F;1995-02-05;Barranco;22 de mayo de 2024;Plata
3954;Samu Vila Rodriguez;M;1992-01-12;Callao;03/09/2022;Plata
3955;Paulino Nogués;M;24 de octubre de 1991;Santiago de Surco;15 de julio de 2023;Platino
3956;Fanny Jurado Ferrando;F;1962-10-17;Surco;2024-10-05;Oro
3957;Elisabet del Blanco;F;1981-06-10;San Miguel;18 de mayo de 2024;Platino
3958;Ángel de Montalbán;M;1975-06-18;Miraflores;2022-07-26;Bronce
3959;Victorino Carballo-Alvarado;M;2008-05-11;La Molina;02/10/2023;Oro
3960;Samuel Campo Herrero;M;1995-04-15;Jesús María;2023-05-14;Bronce
3961;Carmen Perea Bas;F;5 de noviembre de 1991;Los Olivos;2022-03-24;Plata
3962;Lucho Gálvez Bonet;M;5 de junio de 1957;Ate;2 de diciembre de 2025;Plata
3963;Adalberto Alcalde Nogueira;M;1973-07-29;Barranco;2022-05-26;Bronce
3964;Andrea Calixta Serna Muro;F;06/04/1975;Callao;2024-04-22;Plata
3965;Mariano Carro Barbero;M;1977-01-12;Miraflores;2023-07-11;Bronce
3966;Chus Bertrán Estevez;F;1956-03-13;Villa El Salvador;7 de diciembre de 2023;Bronce
3967;Plinio Bravo Acevedo;M;09/09/1996;;2024-06-13;Oro
3968;Ruy Guijarro;M;13/11/1966;Villa El Salvador;2022-09-30;Bronce
3969;Amarilis Bernad Pombo;F;20 de agosto de 2000;Chorrillos;18/08/2022;Bronce
3970;Matías Ávila Fernández;M;1999-01-29;Lince;5 de diciembre de 2021;Bronce
3971;Salomé de Valbuena;F;22 de julio de 1990;Callao;30 de noviembre de 2024;Oro
3972;Olalla Cayetana Somoza Maestre;F;16/05/1982;Surco;2022-03-07;Bronce
3973;Toni Tito Barriga Salas;M;14 de marzo de 1956;San Isidro;23 de diciembre de 2025;Bronce
3974;Lilia Aguado Bernad;F;1977-10-03;La Molina;2023-07-23;Oro
3975;Conrado Lago Cobo;M;1967-02-26;Villa María del Triunfo;2021-02-05;Bronce
3976;Maricela Fajardo-Casals;F;1963-07-29;Magdalena;31 de octubre de 2022;Bronce
3977;Ciríaco Exposito Montoya;M;1957-08-30;Callao;13/05/2024;Oro
3978;Candelas Prat Martin;F;1966-09-08;Jesús María;2025-11-15;Plata
3979;Hilario José Luis Machado Gibert;M;23/08/1982;San Isidro;26 de marzo de 2023;Oro
3980;Edgardo Ochoa;M;1965-01-08;Magdalena;20 de abril de 2025;Bronce
3981;Luisa Aguilar Infante;F;27 de septiembre de 1986;San Isidro;2021-09-06;Oro
3982;Priscila Cuéllar Barón;F;9 de marzo de 1958;Callao;08/12/2021;Platino
3983;Amílcar Uribe Núñez;M;10 de julio de 1982;Los Olivos;2022-07-18;Bronce
3984;Martín Ropero Bernal;M;5 de octubre de 1982;;09/07/2024;Bronce
3985;Adora de Montalbán;F;1975-04-02;Los Olivos;2024-04-05;Platino
3986;Regina África Pardo Bastida;F;23 de febrero de 1993;Callao;2023-06-27;Plata
3987;Eleuterio Prudencio Montaña Sanmartín;M;1996-06-24;San Miguel;29 de octubre de 2025;Plata
3988;Ramiro Tenorio Pellicer;M;10/09/1959;;30/11/2024;Plata
3989;Eutimio del Millán;M;1956-10-03;San Isidro;2021-10-02;Oro
3990;Petrona Falcón-Gracia;F;27/07/1992;Lince;2024-06-27;Oro
3991;Che Alfonso Osorio Redondo;M;19/09/1967;Villa El Salvador;2024-11-03;Bronce
3992;Valerio del Morata;M;1973-12-08;San Miguel;2021-03-21;Bronce
3993;Jordana Sobrino;F;28 de noviembre de 1991;Jesús María;03/07/2024;Oro
3994;Carmelo de Pol;M;19/09/1972;Villa El Salvador;2025-09-07;Oro
3995;Aitana Chaparro;F;1979-12-05;Villa María del Triunfo;28/11/2022;Plata
3996;Graciano Company Pulido;M;1990-12-01;San Borja;10 de noviembre de 2022;Platino
3997;Adrián Rovira Duque;M;18 de agosto de 1962;Villa María del Triunfo;19/10/2023;Plata
3998;Manu Espejo Gaya;M;2007-12-08;Villa El Salvador;17 de noviembre de 2022;Bronce
3999;Adriana Posada Sureda;F;1970-08-05;;11/12/2021;Oro
4000;Elpidio Navas Figuerola;M;1955-07-25;Magdalena;2021-04-13;Bronce
4001;Leonor Poza Cuadrado;F;19/05/1993;Comas;2021-11-22;Bronce
4002;Saturnina Lobato Goñi;F;1992-03-31;Barranco;2024-04-25;Bronce
4003;Lara Valera Roselló;F;1994-07-12;Los Olivos;2021-11-30;Oro
4004;Teodosio Cuesta;M;01/05/1993;Jesús María;2022-06-12;Platino
4005;Nazaret de Osuna;M;1968-06-14;Surco;24/12/2023;Bronce
4006;Anastasio Morales Tapia;M;2000-10-29;San Isidro;2025-11-10;Bronce
4007;Espiridión Calisto Gutierrez Villena;M;29/04/1958;Villa María del Triunfo;2021-03-27;Plata
4008;Samu de Rico;M;22/12/1977;San Borja;2021-12-19;Oro
4009;Adora del Cuadrado;F;10/05/1988;Comas;2024-05-31;Plata
4010;Maxi Mercader Romeu;M;15 de abril de 1976;San Miguel;2023-02-07;Plata
4011;Benjamín Marcelino Castilla Ávila;M;24 de noviembre de 2000;San Borja;30/10/2025;Plata
4012;Francisco Perea Castellanos;M;01/05/1992;Ate;2023-04-26;Bronce
4013;Marcia Sáenz Barroso;F;1993-01-09;Villa El Salvador;2025-12-23;Bronce
4014;Jacinto Pelayo Rincón;M;1971-08-26;San Isidro;16/04/2021;Bronce
4015;Clementina Morera Guillen;F;1997-08-21;;10/09/2021;Oro
4016;Maximiliano Tamayo Lozano;M;1996-01-06;Lince;28/08/2022;Bronce
4017;Evita Muñoz-Ferreras;F;2005-09-02;San Miguel;5 de diciembre de 2022;Plata
4018;Estrella Granados Gálvez;F;1987-10-06;Santiago de Surco;2022-12-21;Bronce
4019;Jose Ignacio Soriano Aliaga;M;07/05/1973;Lince;26/04/2023;Plata
4020;José Mari Bustos Plana;M;14/02/2006;Barranco;25 de abril de 2023;Bronce
4021;Mateo Montoya Bertrán;M;1962-09-27;;2022-11-01;Bronce
4022;Jose Luis Sevillano-Larrañaga;M;07/03/1993;San Juan de Lurigancho;2025-01-19;Bronce
4023;Javiera Porras Ferrando;F;8 de marzo de 1979;Villa El Salvador;26 de julio de 2024;Oro
4024;Olivia Clemente Pascual;F;01/11/1983;Barranco;2025-02-06;Bronce
4025;Juana Huerta Godoy;F;16/08/1971;Santiago de Surco;2022-09-30;Plata
4026;Eugenia Palacio Tolosa;F;1956-07-08;Barranco;2023-05-01;Plata
4027;Camilo Llamas-Montero;M;09/09/1965;Callao;16/07/2025;Plata
4028;Faustino de Fabra;M;1985-12-13;Chorrillos;2021-11-08;Plata
4029;María Del Carmen Azeneth Marqués Barrera;F;1980-09-28;San Juan de Lurigancho;25/05/2023;Platino
4030;Juan Francisco Varela Lumbreras;M;1956-05-23;San Miguel;22/05/2021;Bronce
4031;Rosa Peñalver Rocha;F;28/09/1958;Miraflores;2025-10-17;Bronce
4032;Eustaquio Julián Fuente;M;27 de julio de 1955;Lince;22/08/2025;Oro
4033;Eusebio Amaya Andres;M;04/01/1970;Comas;05/04/2023;Bronce
4034;Ani Pedrosa;F;1958-08-26;;3 de octubre de 2021;Oro
4035;Román de Salom;M;10 de octubre de 2001;Chorrillos;12/07/2021;Bronce
4036;Manu Crespo;F;1978-12-30;San Isidro;10 de agosto de 2021;Plata
4037;Isidora Purificación Miralles Campos;F;14 de julio de 2004;Surco;2024-09-10;Bronce
4038;Jessica Llorente Figuerola;F;1982-02-02;San Miguel;14/03/2025;Oro
4039;Jenny Elodia Cánovas Castells;F;2007-03-25;Chorrillos;04/11/2022;Plata
4040;Adriana Casals Badía;F;2001-09-20;Jesús María;2021-04-28;Bronce
4041;Mamen Tejada Peinado;F;21 de diciembre de 1982;Santiago de Surco;18/08/2021;Bronce
4042;Fausto Perez Amigó;M;15 de junio de 1962;Chorrillos;2023-02-19;Bronce
4043;Mohamed Morante;M;28/10/1995;Lince;19/08/2025;Plata
4044;Carmina Morera;F;4 de julio de 2008;;11/10/2021;Bronce
4045;Silvio Ricardo Aramburu Luna;M;11/02/1996;La Molina;2021-11-19;Bronce
4046;Lorenzo Ariza Vidal;M;29/09/1979;Villa María del Triunfo;29/05/2024;Plata
4047;Porfirio Catalán Valdés;M;1999-06-03;Surco;02/02/2021;Bronce
4048;Ángeles Bayo Chaves;F;1969-05-12;Villa El Salvador;2023-05-30;Bronce
4049;Aroa Yáñez Cárdenas;F;13/09/1956;Villa María del Triunfo;2025-12-02;Bronce
4050;Arturo Palomino Palau;M;7 de noviembre de 1979;Villa María del Triunfo;2021-09-15;Plata
4051;Anita Rey Nuñez;F;20/11/1981;Miraflores;2021-03-19;Platino
4052;Leire Pérez Barrios;F;14/06/1975;Comas;28 de mayo de 2021;Bronce
4053;Hilda Priego-Cortina;F;1962-02-18;Chorrillos;2023-08-26;Oro
4054;Sandra Borrás-Galan;F;1993-06-30;San Borja;17 de mayo de 2022;Bronce
4055;Candela de Julián;F;16/04/1973;Surco;01/05/2021;Bronce
4056;Dimas Barbero Amador;M;27 de septiembre de 2007;San Borja;2022-04-13;Plata
4057;Milagros Gomis Tejero;F;30/12/1993;San Borja;4 de julio de 2025;Bronce
4058;Alfonso Gilabert Guerrero;M;1968-07-24;San Borja;12 de octubre de 2025;Plata
4059;Tomasa Cervantes Valle;F;8 de mayo de 1985;Surco;20 de julio de 2024;Oro
4060;Etelvina Ponce Priego;F;13 de mayo de 1992;Surco;2024-07-19;Platino
4061;José Mari Manjón Ugarte;M;2000-10-10;;2022-01-05;Bronce
4062;Nicanor Ribera Bayo;M;19/07/1975;Villa María del Triunfo;09/06/2024;Bronce
4063;Chus Araujo Gallardo;F;03/12/1984;Santiago de Surco;19/08/2025;Platino
4064;Lupe Tur Aguilar;M;1986-01-25;La Molina;2021-04-13;Bronce
4065;Odalys Berrocal Pedro;F;12 de abril de 1994;San Isidro;13/08/2021;Plata
4066;Vinicio Córdoba-Puerta;M;19/01/1959;Barranco;03/05/2021;Bronce
4067;Carlos Aguilera Lucena;M;24 de septiembre de 1989;Magdalena;05/02/2023;Bronce
4068;Manu Perelló Vicente;F;28 de abril de 2007;Villa El Salvador;2023-06-27;Bronce
