id_cliente,nombre,sexo,fecha_nacimiento,distrito,fecha_alta,segmento_programa
3946,Pancho Medina Jódar,M,1986-09-18,San Borja,2023-05-05,Plata
3947,Iris Del Arjona,F,1990-11-04,Jesús María,2025-11-18,Plata
3948,Pilar Sedano Bernat,F,1998-05-23,Chorrillos,2022-10-09,Platino
3949,Leoncio Angulo Castrillo,M,1978-11-22,Callao,2022-01-02,Bronce
3950,Adelardo Quirino Aliaga Mate,M,1969-07-24,Villa María Del Triunfo,2022-02-14,Bronce
3951,Cornelio Soriano,M,1982-08-27,Desconocido,2022-01-16,Plata
3952,Gala Araujo,F,2005-05-30,Magdalena,2023-06-06,Bronce
3953,Obdulia Perez Narváez,F,1995-02-05,Barranco,2024-05-22,Plata
3954,Samu Vila Rodriguez,M,1992-01-12,Callao,2022-09-03,Plata
3955,Paulino Nogués,M,1991-10-24,Santiago De Surco,2023-07-15,Platino
3956,Fanny Jurado Ferrando,F,1962-10-17,Surco,2024-10-05,Oro
3957,Elisabet Del Blanco,F,1981-06-10,San Miguel,2024-05-18,Platino
3958,Ángel De Montalbán,M,1975-06-18,Miraflores,2022-07-26,Bronce
3959,Victorino Carballo-Alvarado,M,2008-05-11,La Molina,2023-10-02,Oro
3960,Samuel Campo Herrero,M,1995-04-15,Jesús María,2023-05-14,Bronce
3961,Carmen Perea Bas,F,1991-11-05,Los Olivos,2022-03-24,Plata
3962,Lucho Gálvez Bonet,M,1957-06-05,Ate,2025-12-02,Plata
3963,Adalberto Alcalde Nogueira,M,1973-07-29,Barranco,2022-05-26,Bronce
3964,Andrea Calixta Serna Muro,F,1975-04-06,Callao,2024-04-22,Plata
3965,Mariano Carro Barbero,M,1977-01-12,Miraflores,2023-07-11,Bronce
3966,Chus Bertrán Estevez,F,1956-03-13,Villa El Salvador,2023-12-07,Bronce
3967,Plinio Bravo Acevedo,M,1996-09-09,Desconocido,2024-06-13,Oro
3968,Ruy Guijarro,M,1966-11-13,Villa El Salvador,2022-09-30,Bronce
3969,Amarilis Bernad Pombo,F,2000-08-20,Chorrillos,2022-08-18,Bronce
3970,Matías Ávila Fernández,M,1999-01-29,Lince,2021-12-05,Bronce
3971,Salomé De Valbuena,F,1990-07-22,Callao,2024-11-30,Oro
3972,Olalla Cayetana Somoza Maestre,F,1982-05-16,Surco,2022-03-07,Bronce
3973,Toni Tito Barriga Salas,M,1956-03-14,San Isidro,2025-12-23,Bronce
3974,Lilia Aguado Bernad,F,1977-10-03,La Molina,2023-07-23,Oro
3975,Conrado Lago Cobo,M,1967-02-26,Villa María Del Triunfo,2021-02-05,Bronce
3976,Maricela Fajardo-Casals,F,1963-07-29,Magdalena,2022-10-31,Bronce
3977,Ciríaco Exposito Montoya,M,1957-08-30,Callao,2024-05-13,Oro
3978,Candelas Prat Martin,F,1966-09-08,Jesús María,2025-11-15,Plata
3979,Hilario José Luis Machado Gibert,M,1982-08-23,San Isidro,2023-03-26,Oro
3980,Edgardo Ochoa,M,1965-01-08,Magdalena,2025-04-20,Bronce
3981,Luisa Aguilar Infante,F,1986-09-27,San Isidro,2021-09-06,Oro
3982,Priscila Cuéllar Barón,F,1958-03-09,Callao,2021-12-08,Platino
3983,Amílcar Uribe Núñez,M,1982-07-10,Los Olivos,2022-07-18,Bronce
3984,Martín Ropero Bernal,M,1982-10-05,Desconocido,2024-07-09,Bronce
3985,Adora De Montalbán,F,1975-04-02,Los Olivos,2024-04-05,Platino
3986,Regina África Pardo Bastida,F,1993-02-23,Callao,2023-06-27,Plata
3987,Eleuterio Prudencio Montaña Sanmartín,M,1996-06-24,San Miguel,2025-10-29,Plata
3988,Ramiro Tenorio Pellicer,M,1959-09-10,Desconocido,2024-11-30,Plata
3989,Eutimio Del Millán,M,1956-10-03,San Isidro,2021-10-02,Oro
3990,Petrona Falcón-Gracia,F,1992-07-27,Lince,2024-06-27,Oro
3991,Che Alfonso Osorio Redondo,M,1967-09-19,Villa El Salvador,2024-11-03,Bronce
3992,Valerio Del Morata,M,1973-12-08,San Miguel,2021-03-21,Bronce
3993,Jordana Sobrino,F,1991-11-28,Jesús María,2024-07-03,Oro
3994,Carmelo De Pol,M,1972-09-19,Villa El Salvador,2025-09-07,Oro
3995,Aitana Chaparro,F,1979-12-05,Villa María Del Triunfo,2022-11-28,Plata
3996,Graciano Company Pulido,M,1990-12-01,San Borja,2022-11-10,Platino
3997,Adrián Rovira Duque,M,1962-08-18,Villa María Del Triunfo,2023-10-19,Plata
3998,Manu Espejo Gaya,M,2007-12-08,Villa El Salvador,2022-11-17,Bronce
3999,Adriana Posada Sureda,F,1970-08-05,Desconocido,2021-12-11,Oro
4000,Elpidio Navas Figuerola,M,1955-07-25,Magdalena,2021-04-13,Bronce
4001,Leonor Poza Cuadrado,F,1993-05-19,Comas,2021-11-22,Bronce
4002,Saturnina Lobato Goñi,F,1992-03-31,Barranco,2024-04-25,Bronce
4003,Lara Valera Roselló,F,1994-07-12,Los Olivos,2021-11-30,Oro
4004,Teodosio Cuesta,M,1993-05-01,Jesús María,2022-06-12,Platino
4005,Nazaret De Osuna,M,1968-06-14,Surco,2023-12-24,Bronce
4006,Anastasio Morales Tapia,M,2000-10-29,San Isidro,2025-11-10,Bronce
4007,Espiridión Calisto Gutierrez Villena,M,1958-04-29,Villa María Del Triunfo,2021-03-27,Plata
4008,Samu De Rico,M,1977-12-22,San Borja,2021-12-19,Oro
4009,Adora Del Cuadrado,F,1988-05-10,Comas,2024-05-31,Plata
4010,Maxi Mercader Romeu,M,1976-04-15,San Miguel,2023-02-07,Plata
4011,Benjamín Marcelino Castilla Ávila,M,2000-11-24,San Borja,2025-10-30,Plata
4012,Francisco Perea Castellanos,M,1992-05-01,Ate,2023-04-26,Bronce
4013,Marcia Sáenz Barroso,F,1993-01-09,Villa El Salvador,2025-12-23,Bronce
4014,Jacinto Pelayo Rincón,M,1971-08-26,San Isidro,2021-04-16,Bronce
4015,Clementina Morera Guillen,F,1997-08-21,Desconocido,2021-09-10,Oro
4016,Maximiliano Tamayo Lozano,M,1996-01-06,Lince,2022-08-28,Bronce
4017,Evita Muñoz-Ferreras,F,2005-09-02,San Miguel,2022-12-05,Plata
4018,Estrella Granados Gálvez,F,1987-10-06,Santiago De Surco,2022-12-21,Bronce
4019,Jose Ignacio Soriano Aliaga,M,1973-05-07,Lince,2023-04-26,Plata
4020,José Mari Bustos Plana,M,2006-02-14,Barranco,2023-04-25,Bronce
4021,Mateo Montoya Bertrán,M,1962-09-27,Desconocido,2022-11-01,Bronce
4022,Jose Luis Sevillano-Larrañaga,M,1993-03-07,San Juan De Lurigancho,2025-01-19,Bronce
4023,Javiera Porras Ferrando,F,1979-03-08,Villa El Salvador,2024-07-26,Oro
4024,Olivia Clemente Pascual,F,1983-11-01,Barranco,2025-02-06,Bronce
4025,Juana Huerta Godoy,F,1971-08-16,Santiago De Surco,2022-09-30,Plata
4026,Eugenia Palacio Tolosa,F,1956-07-08,Barranco,2023-05-01,Plata
4027,Camilo Llamas-Montero,M,1965-09-09,Callao,2025-07-16,Plata
4028,Faustino De Fabra,M,1985-12-13,Chorrillos,2021-11-08,Plata
4029,María Del Carmen Azeneth Marqués Barrera,F,1980-09-28,San Juan De Lurigancho,2023-05-25,Platino
4030,Juan Francisco Varela Lumbreras,M,1956-05-23,San Miguel,2021-05-22,Bronce
4031,Rosa Peñalver Rocha,F,1958-09-28,Miraflores,2025-10-17,Bronce
4032,Eustaquio Julián Fuente,M,1955-07-27,Lince,2025-08-22,Oro
4033,Eusebio Amaya Andres,M,1970-01-04,Comas,2023-04-05,Bronce
4034,Ani Pedrosa,F,1958-08-26,Desconocido,2021-10-03,Oro
4035,Román De Salom,M,2001-10-10,Chorrillos,2021-07-12,Bronce
4036,Manu Crespo,F,1978-12-30,San Isidro,2021-08-10,Plata
4037,Isidora Purificación Miralles Campos,F,2004-07-14,Surco,2024-09-10,Bronce
4038,Jessica Llorente Figuerola,F,1982-02-02,San Miguel,2025-03-14,Oro
4039,Jenny Elodia Cánovas Castells,F,2007-03-25,Chorrillos,2022-11-04,Plata
4040,Adriana Casals Badía,F,2001-09-20,Jesús María,2021-04-28,Bronce
4041,Mamen Tejada Peinado,F,1982-12-21,Santiago De Surco,2021-08-18,Bronce
4042,Fausto Perez Amigó,M,1962-06-15,Chorrillos,2023-02-19,Bronce
4043,Mohamed Morante,M,1995-10-28,Lince,2025-08-19,Plata
4044,Carmina Morera,F,2008-07-04,Desconocido,2021-10-11,Bronce
4045,Silvio Ricardo Aramburu Luna,M,1996-02-11,La Molina,2021-11-19,Bronce
4046,Lorenzo Ariza Vidal,M,1979-09-29,Villa María Del Triunfo,2024-05-29,Plata
4047,Porfirio Catalán Valdés,M,1999-06-03,Surco,2021-02-02,Bronce
4048,Ángeles Bayo Chaves,F,1969-05-12,Villa El Salvador,2023-05-30,Bronce
4049,Aroa Yáñez Cárdenas,F,1956-09-13,Villa María Del Triunfo,2025-12-02,Bronce
4050,Arturo Palomino Palau,M,1979-11-07,Villa María Del Triunfo,2021-09-15,Plata
4051,Anita Rey Nuñez,F,1981-11-20,Miraflores,2021-03-19,Platino
4052,Leire Pérez Barrios,F,1975-06-14,Comas,2021-05-28,Bronce
4053,Hilda Priego-Cortina,F,1962-02-18,Chorrillos,2023-08-26,Oro
4054,Sandra Borrás-Galan,F,1993-06-30,San Borja,2022-05-17,Bronce
4055,Candela De Julián,F,1973-04-16,Surco,2021-05-01,Bronce
4056,Dimas Barbero Amador,M,2007-09-27,San Borja,2022-04-13,Plata
4057,Milagros Gomis Tejero,F,1993-12-30,San Borja,2025-07-04,Bronce
4058,Alfonso Gilabert Guerrero,M,1968-07-24,San Borja,2025-10-12,Plata
4059,Tomasa Cervantes Valle,F,1985-05-08,Surco,2024-07-20,Oro
4060,Etelvina Ponce Priego,F,1992-05-13,Surco,2024-07-19,Platino
4061,José Mari Manjón Ugarte,M,2000-10-10,Desconocido,2022-01-05,Bronce
4062,Nicanor Ribera Bayo,M,1975-07-19,Villa María Del Triunfo,2024-06-09,Bronce
4063,Chus Araujo Gallardo,F,1984-12-03,Santiago De Surco,2025-08-19,Platino
4064,Lupe Tur Aguilar,M,1986-01-25,La Molina,2021-04-13,Bronce
4065,Odalys Berrocal Pedro,F,1994-04-12,San Isidro,2021-08-13,Plata
4066,Vinicio Córdoba-Puerta,M,1959-01-19,Barranco,2021-05-03,Bronce
4067,Carlos Aguilera Lucena,M,1989-09-24,Magdalena,2023-02-05,Bronce
4068,Manu Perelló Vicente,F,2007-04-28,Villa El Salvador,2023-06-27,Bronce
4069,Candela Fortuny,F,1988-03-06,Magdalena,2022-03-25,Oro
4070,Domitila Eva María Ferrán Morillo,F,2004-08-03,Lince,2022-01-15,Oro
4071,Haroldo Carreras Machado,M,1956-11-07,Magdalena,2022-09-16,Bronce
4072,Albina Del Vigil,F,2000-01-03,San Juan De Lurigancho,2023-03-13,Oro
4073,Clara Esteban,F,1963-07-30,Barranco,2025-04-09,Bronce
4074,Alondra Ponce Campillo,F,1991-08-25,San Juan De Lurigancho,2023-10-20,Bronce
4075,Chus Martín Gargallo,F,1987-08-27,Callao,2023-07-29,Oro
4076,Salomé Encarnacion Paniagua Silva,F,1966-07-20,San Miguel,2025-09-16,Plata
4077,Moisés Gras Iniesta,M,1983-09-24,Lince,2023-03-23,Bronce
4078,José Mari Alvarez Menendez,M,1999-04-07,San Juan De Lurigancho,2022-04-30,Bronce
4079,Concepción Escrivá Múgica,F,1957-11-25,Santiago De Surco,2021-07-06,Platino
4080,Josep Pont Morán,M,1957-08-26,San Borja,2022-10-13,Oro
4081,Genoveva De Tur,F,1963-03-20,Barranco,2023-09-19,Oro
4082,Lisandro Del Hurtado,M,1998-06-20,Pueblo Libre,2022-09-06,Bronce
4083,María Manuela Campo Abad,F,2006-07-28,Lince,2021-08-21,Oro
4084,María Teresa Ayllón Alba,F,1969-05-30,Santiago De Surco,2024-08-14,Bronce
4085,Aarón Mateos Salgado,M,1984-08-19,Ate,2021-07-10,Platino
4086,Pánfilo Cuervo,M,1980-11-12,Los Olivos,2025-01-25,Bronce
4087,Amando Pedro Garrido,M,2002-05-04,Desconocido,2025-10-23,Bronce
4088,Ileana Peralta Benitez,F,1963-11-21,San Miguel,2021-10-26,Bronce
4089,Hilda Alonso Martorell,F,1958-10-07,Pueblo Libre,2025-02-17,Oro
4090,Vinicio Carretero Matas,M,1971-03-29,Desconocido,2021-11-06,Oro
4091,Dorotea Saura Fuentes,F,1973-12-29,Barranco,2022-10-01,Bronce
4092,Ángel Anglada Tamayo,M,1975-08-23,San Miguel,2025-08-16,Plata
4093,Adrián Capdevila Boix,M,1976-02-23,Callao,2024-04-02,Oro
4094,Jessica Llano León,F,1972-09-05,Villa El Salvador,2021-07-02,Bronce
4095,Pascual Tena Barroso,M,1964-06-23,Pueblo Libre,2021-09-06,Oro
4096,Cándido Bas Puga,M,1996-06-15,Comas,2023-10-04,Platino
4097,Albino Arcos,M,1996-01-14,San Isidro,2025-02-02,Bronce
4098,Inocencio Del Revilla,M,1958-06-21,Miraflores,2021-11-04,Bronce
4099,Adolfo Arregui Barroso,M,1982-04-18,Comas,2021-09-26,Bronce
4100,Pedro Lucena Tello,M,1988-06-16,Pueblo Libre,2025-03-20,Bronce
4101,Rosario Lastra Amador,F,1974-03-10,Lince,2021-12-27,Plata
4102,Tristán Fabra Guitart,M,2000-10-18,Barranco,2022-09-24,Plata
4103,Rufina De Arregui,F,1978-11-11,Callao,2022-02-25,Plata
4104,Silvestre Tiburcio Rozas Torres,M,1984-03-28,Lince,2021-10-31,Bronce
4105,Pepito Arévalo Macías,M,1993-07-16,Jesús María,2025-12-17,Plata
4106,Anunciación Pedrero Sastre,F,1982-10-21,Villa María Del Triunfo,2023-08-20,Plata
4107,Macaria De Perea,F,1980-12-28,Callao,2021-02-20,Platino
4108,Primitivo Coello Montes,M,1966-09-28,Los Olivos,2022-02-25,Bronce
4109,Griselda Dávila Querol,F,1976-01-01,San Juan De Lurigancho,2023-08-01,Plata
4110,Josefina Olivera Manzano,F,1958-02-25,San Miguel,2024-12-12,Oro
4111,Ruth Urrutia Raya,F,1981-03-28,Desconocido,2021-01-14,Plata
4112,Iris Bolaños Isern,F,1965-03-04,San Juan De Lurigancho,2022-05-17,Bronce
4113,Flavio Palmer Soler,M,2008-06-23,San Miguel,2025-06-06,Bronce
4114,Renato De Arnau,M,1964-02-07,Santiago De Surco,2025-09-23,Oro
4115,Lilia Codina Noguera,F,1963-06-23,Villa María Del Triunfo,2021-10-02,Bronce
4116,Maximiano Cuervo-Chaparro,M,1977-07-19,La Molina,2023-06-18,Oro
4117,Sara Prieto Bilbao,F,1978-12-12,San Borja,2021-10-13,Oro
4118,Valerio Caparrós,M,1997-02-14,San Borja,2022-01-06,Bronce
4119,Lalo Arnaiz-Vizcaíno,M,1996-03-05,San Juan De Lurigancho,2022-02-16,Plata
4120,Maricela Acosta Iñiguez,F,1985-03-17,Surco,2025-07-16,Bronce
4121,Nazaret Cózar-González,M,1988-01-12,Magdalena,2024-11-28,Bronce
4122,Laura Caro Morell,F,1964-11-04,Miraflores,2023-07-19,Plata
4123,Maite Prat Zabala,F,1976-12-27,Villa María Del Triunfo,2023-09-13,Plata
4124,Constanza Ortega,F,1984-06-24,Pueblo Libre,2022-03-01,Bronce
4125,Noemí Camino,F,2007-10-18,Comas,2025-02-14,Oro
4126,Micaela Santiago Cortés,F,1967-08-28,Desconocido,2021-08-22,Bronce
4127,Otilia Abascal Vargas,F,1968-01-24,San Miguel,2022-10-25,Plata
4128,Leocadia Cobos Bello,F,1967-10-30,Pueblo Libre,2024-09-17,Plata
4129,Dionisio Ramis Mateo,M,1964-01-10,Chorrillos,2025-01-20,Bronce
4130,Kike Bárcena Feijoo,M,1996-12-19,San Borja,2025-05-04,Platino
4131,Adán Anguita Marqués,M,1956-01-24,San Juan De Lurigancho,2024-02-19,Plata
4132,Cristóbal Estevez Bellido,M,1978-02-07,San Isidro,2025-03-06,Plata
4133,Dolores Santamaria Carrera,F,1971-07-31,San Juan De Lurigancho,2024-03-28,Plata
4134,Felisa Quintana,F,1970-03-10,Jesús María,2023-07-05,Bronce
4135,Octavia Marín Novoa,F,1998-10-02,Callao,2024-08-24,Bronce
4136,Glauco Galindo,M,1999-08-04,Callao,2022-08-06,Plata
4137,Inés Tejera Arnaiz,F,2000-06-07,Barranco,2021-08-11,Oro
4138,Alcides Del Montenegro,M,1975-08-05,Callao,2023-01-13,Oro
4139,Ale Jaume Sáenz,F,1985-06-09,Surco,2025-09-18,Bronce
4140,Primitiva Cabañas,F,1957-07-11,San Miguel,2021-09-05,Bronce
4141,Omar Orozco,M,1973-02-15,Villa María Del Triunfo,2021-04-27,Bronce
4142,Albert Del Arias,M,1989-06-23,Comas,2025-04-01,Bronce
4143,Reynaldo De Taboada,M,1976-06-09,Villa María Del Triunfo,2023-07-27,Plata
4144,Macaria Briones Blanch,F,1988-03-20,Surco,2021-12-12,Plata
4145,Paloma Burgos Sanz,F,1981-12-25,Surco,2024-03-23,Bronce
4146,Pilar Navas,F,1976-03-08,San Juan De Lurigancho,2022-01-15,Plata
4147,Marciano Soria Aramburu,M,1992-05-09,Santiago De Surco,2025-11-30,Plata
4148,Fabián Sanmiguel Gascón,M,1975-03-01,Lince,2023-06-09,Bronce
4149,Guiomar Arcelia Alarcón Castellanos,F,2002-02-14,Desconocido,2022-06-11,Oro
4150,Tere Nereida Anaya Velasco,F,1977-09-08,Pueblo Libre,2023-02-15,Bronce
4151,Andrés De Sierra,M,1980-11-12,Desconocido,2022-04-17,Plata
4152,Pablo Pons Atienza,M,1996-03-03,San Borja,2022-01-05,Oro
4153,Marisol Carpio Villanueva,F,1970-09-09,Callao,2023-12-19,Plata
4154,Chucho Del Marcos,M,1996-05-29,Barranco,2023-06-02,Oro
4155,Alex Manrique Muñoz,M,1985-04-08,San Juan De Lurigancho,2021-05-29,Bronce
4156,Bartolomé Cortina,M,1977-09-23,La Molina,2021-08-25,Plata
4157,Chita Toledo Torre,F,1967-02-22,Magdalena,2023-01-08,Plata
4158,Adela Ponce Egea,F,1962-01-31,Lince,2021-09-14,Plata
4159,Amada Mate,F,1971-04-19,Chorrillos,2023-11-09,Oro
4160,Consuelo Nieto Uriarte,F,1991-11-22,Jesús María,2022-11-08,Plata
4161,Oriana Sales Carmona,F,1970-11-07,San Borja,2023-10-27,Oro
4162,Celestino Chaparro Catalán,M,1976-10-17,Ate,2021-06-09,Bronce
4163,Marcela Aitana Ríos Valderrama,F,1955-12-10,Comas,2024-06-30,Bronce
4164,Régulo Ropero Almansa,M,1988-10-22,San Miguel,2024-09-08,Plata
4165,Viviana Pedrosa-Camino,F,1961-02-04,Villa María Del Triunfo,2022-07-31,Plata
4166,Jordi Aragonés,M,1964-11-10,La Molina,2024-04-22,Platino
4167,Isaías Roca Bautista,M,1975-02-02,Magdalena,2021-07-26,Bronce
4168,Armando Jódar Pallarès,M,1978-03-10,Los Olivos,2024-06-17,Bronce
4169,Herberto De Cervantes,M,2005-02-09,Villa El Salvador,2025-08-30,Plata
4170,Albano Cáceres Boix,M,1979-03-10,Villa María Del Triunfo,2023-02-26,Oro
4171,Ciro Nazaret Ferrándiz Salmerón,M,1970-05-16,Los Olivos,2023-12-06,Oro
4172,Florentina Jódar-Tejedor,F,1962-06-10,Barranco,2023-11-14,Bronce
4173,Ruperto Esteve Reyes,M,1966-11-02,San Juan De Lurigancho,2022-06-04,Bronce
4174,Manuelita Ariño Guerra,F,2003-04-07,Comas,2023-10-02,Bronce
4175,Brunilda Mas Cañas,F,1996-01-29,Barranco,2022-06-30,Bronce
4176,Adelina Peral,F,1959-05-12,San Isidro,2025-03-24,Platino
4177,Lina Albero Capdevila,F,1955-10-02,Barranco,2023-08-28,Bronce
4178,Natalia Larrañaga-Agullo,F,2005-12-14,Chorrillos,2021-08-22,Bronce
4179,Valerio Cerro Montenegro,M,1972-06-24,Jesús María,2021-01-07,Bronce
4180,Tito Tenorio García,M,1982-05-13,Desconocido,2022-03-08,Bronce
4181,Natanael Taboada Tejera,M,1964-03-20,Magdalena,2024-02-03,Oro
4182,Clotilde De Duque,F,2000-04-30,Lince,2023-05-30,Bronce
4183,Manola Belda,F,1968-02-08,Miraflores,2025-02-20,Bronce
4184,Nazario Castejón Viana,M,1961-09-29,San Juan De Lurigancho,2021-07-21,Platino
4185,Tito Bayo Tejedor,M,1960-02-25,Ate,2024-12-20,Bronce
4186,Angelina Cózar-Huerta,F,2004-04-29,Barranco,2025-12-19,Plata
4187,Simón Pardo,M,1987-09-01,Los Olivos,2025-08-14,Bronce
4188,Sarita Jáuregui Ramos,F,1971-08-23,Santiago De Surco,2023-05-08,Plata
4189,Primitiva Rosales Arnau,F,2008-07-10,Pueblo Libre,2025-06-06,Bronce
4190,Reyna Prat Amorós,F,1999-01-31,San Miguel,2025-06-22,Bronce
4191,Nazaret Pereira Portillo,F,1965-04-08,Villa El Salvador,2024-01-21,Plata
4192,María Dolores De Castejón,F,1998-08-15,San Juan De Lurigancho,2024-08-16,Bronce
4193,María Luisa Del Criado,F,1987-01-20,Jesús María,2024-04-28,Plata
4194,María Belén Vázquez Maestre,F,1989-03-09,Callao,2023-05-28,Bronce
4195,Reina De Roselló,F,1966-03-19,Los Olivos,2025-04-24,Plata
4196,Albino Horacio Batalla Blazquez,M,1984-06-27,Pueblo Libre,2025-11-07,Oro
4197,Rolando Ariño Peiró,M,2008-02-02,Jesús María,2022-11-18,Bronce
4198,Haroldo Lucas Sobrino,M,1973-12-12,Barranco,2021-07-01,Bronce
4199,Evaristo Morillo Mendez,M,1992-01-03,Santiago De Surco,2021-04-06,Oro
4200,Lina Del Polo,F,1999-04-02,Barranco,2024-02-22,Plata
4201,Nélida Manuelita Cervantes Soria,F,1992-08-26,Jesús María,2021-11-26,Bronce
4202,Artemio Tovar Noriega,M,2005-04-21,San Borja,2023-11-25,Plata
4203,Juan Barros-Infante,M,1972-04-16,La Molina,2024-09-06,Bronce
4204,Elba Malo Vilanova,F,1997-07-18,Desconocido,2024-11-03,Bronce
4205,Faustino Morante Heras,M,1979-02-08,Desconocido,2023-12-17,Platino
4206,Claudio Félix Medina Feliu,M,1993-05-04,Pueblo Libre,2024-06-02,Oro
4207,Lorenza Reina Lopez,F,1977-05-15,Villa El Salvador,2022-10-09,Plata
4208,María Belén Rodrigo Fabra,F,2004-01-01,Ate,2024-02-10,Bronce
4209,Victor Rubén Chaparro Marquez,M,2001-06-19,Lince,2024-02-06,Bronce
4210,Olegario Pardo Montesinos,M,1977-05-21,Callao,2025-04-18,Oro
4211,Sabas Sevillano Viña,M,1993-03-27,San Isidro,2023-07-10,Bronce
4212,Azahara Manuel Huerta,F,1977-08-16,Santiago De Surco,2022-03-29,Bronce
4213,María Belén Navas España,F,1967-02-28,Chorrillos,2022-07-27,Bronce
4214,Glauco De Pou,M,1967-11-03,Desconocido,2024-10-24,Plata
4215,Paca Del Segovia,F,1995-04-19,Surco,2021-09-26,Bronce
4216,Evita Coll-Iñiguez,F,2001-01-08,Villa María Del Triunfo,2024-11-16,Bronce
4217,Andrés Felipe Edmundo Casanova Peñas,M,1976-04-19,Miraflores,2022-04-30,Oro
4218,Georgina Acero-Batlle,F,1967-02-12,San Miguel,2024-04-25,Plata
4219,Ruperta Iñiguez Uría,F,2001-11-20,Los Olivos,2024-06-09,Bronce
4220,Leonardo Del Vicente,M,1979-02-02,Surco,2022-02-19,Plata
4221,Humberto Conrado Larrañaga Azcona,M,1965-01-18,Lince,2024-01-29,Bronce
4222,Maxi Tovar,F,2004-01-12,Magdalena,2024-06-12,Bronce
4223,Asunción Juanita Ruiz Pombo,F,1976-10-19,Callao,2024-02-15,Plata
4224,Azeneth Chaves Escrivá,F,1962-06-05,Villa María Del Triunfo,2021-03-22,Bronce
4225,Fidela Ballester Armengol,F,1983-02-28,Comas,2023-03-16,Bronce
4226,Eligia Campos Ledesma,F,1963-05-25,Comas,2024-04-04,Plata
4227,Ruben Báez Rocha,M,1989-09-17,Callao,2021-01-25,Platino
4228,Almudena Barreda Agustín,F,1977-10-28,Desconocido,2025-01-20,Plata
4229,Florentino Lluch Luís,M,1988-10-26,Villa El Salvador,2021-03-12,Bronce
4230,Dionisio Gual,M,1980-08-01,San Juan De Lurigancho,2021-05-14,Bronce
4231,María Pilar Lasa Otero,F,1997-05-16,Comas,2021-09-15,Bronce
4232,Bárbara Alvarado Moliner,F,1961-03-30,San Juan De Lurigancho,2023-07-03,Bronce
4233,Che Piñol Frutos,M,1986-01-20,Callao,2023-05-03,Bronce
4234,María Manuela Alemany-Cueto,F,1960-01-21,Ate,2021-12-12,Plata
4235,Lucho Lerma Torre,M,1959-04-02,Lince,2022-11-23,Bronce
4236,Asdrubal Hoz Ramos,M,1978-05-23,Comas,2021-01-16,Bronce
4237,Dionisio Segura Daza,M,1959-01-30,Desconocido,2024-03-20,Plata
4238,África Giménez Losa,F,1991-07-13,Callao,2025-05-02,Bronce
4239,Abril Haro Mendez,F,1998-11-09,Callao,2024-07-31,Platino
4240,Luis Miguel Pomares,M,1958-09-26,La Molina,2022-07-14,Bronce
4241,Clotilde De Cabrera,F,1980-03-31,Callao,2023-03-21,Oro
4242,Hernando Saldaña Salas,M,1976-07-09,Pueblo Libre,2021-05-06,Oro
4243,Pepita Planas Pinto,F,1996-04-22,Barranco,2025-05-10,Oro
4244,Kike Llabrés Fuertes,M,1961-11-02,La Molina,2024-10-14,Bronce
4245,Isaías Del Montserrat,M,1973-02-07,Desconocido,2021-11-15,Platino
4246,Leticia Vera Pons,F,1986-01-10,Magdalena,2021-01-16,Bronce
4247,Marcio De Peralta,M,1986-06-05,Barranco,2021-01-11,Bronce
4248,Pastor Berenguer Pina,M,1976-06-07,San Borja,2024-07-03,Bronce
4249,Rocío Quintero Galan,F,1973-11-06,San Miguel,2024-06-25,Bronce
4250,Estefanía Osuna Quirós,F,1987-08-15,Comas,2025-08-10,Bronce
4251,Edelmiro Manso Gual,M,1971-03-14,Ate,2021-07-03,Bronce
4252,Marcelo Soria,M,2007-07-25,Lince,2023-04-25,Bronce
4253,Olegario Hervás Barón,M,1980-06-09,Santiago De Surco,2021-11-08,Plata
4254,Oriana De Porcel,F,1998-12-26,Jesús María,2025-02-18,Bronce
4255,Francisco Jose Geraldo Piquer Almagro,M,1970-02-22,Lince,2022-02-26,Plata
4256,Isa Del Rodrigo,F,1979-10-17,San Borja,2025-07-25,Platino
4257,Isa Jara Olivé,F,2008-02-01,Villa María Del Triunfo,2022-03-14,Bronce
4258,Eloy Pazos Juan,M,1965-02-17,San Juan De Lurigancho,2021-01-24,Plata
4259,Cayetano De Gilabert,M,1975-10-10,Desconocido,2025-01-05,Platino
4260,Mohamed Juan Ferrán Arce,M,1985-05-10,San Isidro,2024-06-20,Bronce
4261,Germán Asensio,M,1991-07-09,La Molina,2022-06-08,Bronce
4262,Apolonia Cuenca Bru,F,2005-04-28,Callao,2022-08-21,Oro
4263,Pablo Leonel Ayllón Ibáñez,M,2006-02-10,Desconocido,2025-04-08,Platino
4264,Juan Francisco Jara Santamaría,M,2005-05-10,Chorrillos,2021-12-12,Plata
4265,Emilia Cifuentes Ruano,F,1975-08-28,Surco,2022-01-14,Bronce
4266,Trinidad Estevez Grande,M,1963-02-27,Santiago De Surco,2023-12-28,Oro
4267,Esperanza Diaz,F,1986-11-30,Magdalena,2022-05-17,Bronce
4268,Anastasio Guardiola-Briones,M,1963-08-18,Los Olivos,2022-03-11,Bronce
4269,Amaya Maribel Echeverría Maldonado,F,1979-10-12,Barranco,2022-12-14,Bronce
4270,José Rocha-Diez,F,1995-01-13,Pueblo Libre,2022-03-20,Bronce
