id_cliente,nombre,segmento_programa,distrito,antiguedad_dias,frecuencia_compras,monto_acumulado,recencia_dias,abandono_historico,probabilidad_abandono,prediccion_abandono,nivel_riesgo,modelo_usado
1539,Horacio Escalona Cuéllar,Plata,San Juan De Lurigancho,933,22.0,31465.39,19.0,0,0.11,0,Bajo,Random Forest
2023,Dorotea Gutiérrez Sanmartín,Bronce,Jesús María,529,23.0,63213.78,57.0,0,0.1098,0,Bajo,Random Forest
2648,Azahara Robledo Torrijos,Plata,Pueblo Libre,567,16.0,29047.45,1.0,0,0.1097,0,Bajo,Random Forest
2206,Lourdes Cecilia Tamarit Valverde,Platino,Chorrillos,983,52.0,101691.86,1.0,0,0.1096,0,Bajo,Random Forest
841,Chuy Aranda Rius,Oro,Chorrillos,631,19.0,29337.079999999998,33.0,0,0.1095,0,Bajo,Random Forest
2079,Brígida Castell Mas,Plata,Lince,1368,27.0,45295.6,2.0,0,0.1095,0,Bajo,Random Forest
2863,Odalys Cabezas Bonilla,Bronce,San Borja,267,15.0,32327.0,0.0,0,0.1094,0,Bajo,Random Forest
2625,Gabriel Azcona-Rocamora,Oro,Miraflores,352,16.0,36769.29,19.0,0,0.1087,0,Bajo,Random Forest
4893,Laura Sierra Ureña,Plata,Desconocido,565,44.0,87689.45999999999,3.0,0,0.1086,0,Bajo,Random Forest
1181,Ariel Figueroa Torrens,Bronce,Barranco,909,20.0,62358.18,12.0,0,0.1082,0,Bajo,Random Forest
1085,Consuelo Pinedo-Quintana,Bronce,San Miguel,1458,19.0,37473.99,3.0,0,0.1082,0,Bajo,Random Forest
2655,Ema Del Torre,Platino,San Borja,824,16.0,37945.02,68.0,0,0.108,0,Bajo,Random Forest
2575,Lisandro Jerez Arana,Oro,Callao,810,19.0,31226.43,0.0,0,0.108,0,Bajo,Random Forest
3429,Ester Cañellas Pulido,Plata,Barranco,893,14.0,29956.059999999998,27.0,0,0.1078,0,Bajo,Random Forest
2626,Fortunata De Perea,Oro,San Miguel,1549,20.0,43047.89,3.0,0,0.1078,0,Bajo,Random Forest
3128,Isidoro Carranza Pedro,Plata,Comas,916,15.0,27668.77,25.0,0,0.1076,0,Bajo,Random Forest
3874,Serafina Pons Espinosa,Bronce,Barranco,1195,37.0,91649.48,19.0,0,0.1072,0,Bajo,Random Forest
2615,Maximiliano Bernad Benítez,Plata,Chorrillos,395,31.0,42274.61,4.0,0,0.107,0,Bajo,Random Forest
4006,Anastasio Morales Tapia,Bronce,San Isidro,50,18.0,27221.829999999998,28.0,0,0.1069,0,Bajo,Random Forest
4916,Anabel Del Cánovas,Plata,Chorrillos,1534,18.0,27612.91,39.0,0,0.1067,0,Bajo,Random Forest
572,Celia Capdevila Muro,Bronce,Pueblo Libre,255,17.0,39423.3,6.0,0,0.1065,0,Bajo,Random Forest
4666,Malena Español-Rubio,Oro,Magdalena,1404,20.0,33684.3,14.0,0,0.1065,0,Bajo,Random Forest
158,Eugenia Galán,Bronce,Desconocido,1198,16.0,582589.05,43.0,0,0.1064,0,Bajo,Random Forest
2521,Natalia Cerdán Téllez,Bronce,San Isidro,644,16.0,34846.45,13.0,0,0.1064,0,Bajo,Random Forest
2416,Vera Bárcena Diez,Bronce,Desconocido,314,19.0,39231.64,72.0,0,0.1063,0,Bajo,Random Forest
1102,Sara De Neira,Bronce,San Borja,1308,31.0,52182.64,9.0,0,0.1062,0,Bajo,Random Forest
3489,Heriberto Antúnez Bermudez,Bronce,Surco,7,25.0,50769.32,63.0,0,0.1061,0,Bajo,Random Forest
3672,Cristian Del Quintanilla,Bronce,Desconocido,1502,54.0,72870.5,3.0,0,0.1058,0,Bajo,Random Forest
1448,Modesta Ferrández,Plata,Desconocido,181,22.0,756443.5200000001,72.0,0,0.1058,0,Bajo,Random Forest
3610,Amor Noriega Llorente,Plata,Pueblo Libre,1039,36.0,63882.170000000006,7.0,0,0.1057,0,Bajo,Random Forest
4773,Angelino Chamorro Morán,Oro,Desconocido,1451,17.0,59831.61,2.0,0,0.1052,0,Bajo,Random Forest
1714,Plácido Gómez Torrijos,Plata,San Juan De Lurigancho,1299,13.0,25112.329999999998,14.0,0,0.1049,0,Bajo,Random Forest
357,Cándido Vila Carbonell,Bronce,San Miguel,1609,57.0,1694736.13,3.0,0,0.1049,0,Bajo,Random Forest
4759,Lalo Montalbán Real,Oro,Barranco,367,18.0,43046.78,15.0,0,0.1043,0,Bajo,Random Forest
2766,Socorro De Andrés,Bronce,Villa María Del Triunfo,1767,58.0,133738.36,69.0,0,0.1041,0,Bajo,Random Forest
2156,Adalberto Losa Álamo,Plata,Desconocido,300,13.0,34260.6,41.0,0,0.1041,0,Bajo,Random Forest
527,Gervasio Cobos-Flor,Bronce,Villa María Del Triunfo,1099,43.0,98866.7,3.0,0,0.104,0,Bajo,Random Forest
632,Lupe Farré Aznar,Bronce,Miraflores,201,47.0,91401.63,27.0,0,0.1036,0,Bajo,Random Forest
619,Valentina Clemente Vázquez,Plata,San Miguel,465,13.0,41499.71,77.0,0,0.1034,0,Bajo,Random Forest
3210,Dorotea Soriano,Bronce,Villa María Del Triunfo,1623,17.0,44470.43,0.0,0,0.1033,0,Bajo,Random Forest
589,Noé Bilbao Zaragoza,Oro,Desconocido,1172,21.0,38878.95,73.0,0,0.1031,0,Bajo,Random Forest
958,Bernardino Arnau Roda,Plata,San Miguel,1367,18.0,39327.53,1.0,0,0.1027,0,Bajo,Random Forest
2224,Américo Monreal Sobrino,Plata,Pueblo Libre,1719,17.0,53788.0,25.0,0,0.1027,0,Bajo,Random Forest
656,José Antonio Sarmiento Perea,Bronce,Miraflores,1450,20.0,37215.77,0.0,0,0.1025,0,Bajo,Random Forest
405,Agapito Pareja Mendizábal,Bronce,Pueblo Libre,1127,18.0,36411.09,0.0,0,0.1024,0,Bajo,Random Forest
2240,José Antonio Salvador Monreal Noriega,Plata,San Borja,1597,20.0,31146.86,24.0,0,0.1023,0,Bajo,Random Forest
1609,Hermenegildo Campo Moreno,Bronce,Chorrillos,549,46.0,98106.59999999999,2.0,0,0.1022,0,Bajo,Random Forest
4511,Nicanor Palacios,Plata,Ate,1390,23.0,41528.4,85.0,0,0.1021,0,Bajo,Random Forest
2732,Yago Gomez Amador,Bronce,San Borja,1191,26.0,35993.18,22.0,0,0.1021,0,Bajo,Random Forest
30,Amílcar Guadalupe Pizarro Solé,Bronce,Ate,1747,18.0,39512.56,1.0,0,0.1021,0,Bajo,Random Forest
312,Miguel Ángel Almazán Ayuso,Bronce,Chorrillos,1540,17.0,30795.27,74.0,0,0.1017,0,Bajo,Random Forest
681,Melisa Llano Sanjuan,Oro,Jesús María,914,19.0,41468.81,24.0,0,0.1016,0,Bajo,Random Forest
706,Estefanía De Puig,Plata,Surco,1457,15.0,40918.39,22.0,0,0.1016,0,Bajo,Random Forest
2577,Macaria Duarte Rocha,Plata,San Miguel,450,13.0,109742.76000000001,5.0,0,0.1014,0,Bajo,Random Forest
2308,Paulina Del Peña,Oro,Miraflores,1182,27.0,68975.78,8.0,0,0.1013,0,Bajo,Random Forest
996,Samuel Ezequiel Llopis Roda,Bronce,Barranco,1102,40.0,74297.59,4.0,0,0.1013,0,Bajo,Random Forest
1517,Virginia Obdulia Cerdá Pozuelo,Bronce,Magdalena,1265,18.0,57061.8,0.0,0,0.1013,0,Bajo,Random Forest
810,Cristian Villaverde Vergara,Plata,San Miguel,1344,14.0,33034.56,28.0,0,0.1008,0,Bajo,Random Forest
4181,Natanael Taboada Tejera,Oro,Magdalena,696,66.0,185220.23,21.0,0,0.1006,0,Bajo,Random Forest
3815,Remigio De Zabaleta,Oro,San Miguel,1071,45.0,100412.97,5.0,0,0.1003,0,Bajo,Random Forest
4073,Clara Esteban,Bronce,Barranco,265,24.0,140805.58000000002,6.0,0,0.0999,0,Bajo,Random Forest
548,María Jesús Tomé Fernandez,Oro,Jesús María,1511,18.0,426720.82,0.0,0,0.0998,0,Bajo,Random Forest
924,Amanda Polo Ríos,Plata,Lince,747,20.0,49670.47,0.0,0,0.0996,0,Bajo,Random Forest
3376,Pastora Lasa Blanes,Plata,Lince,1618,15.0,44558.24,11.0,0,0.0993,0,Bajo,Random Forest
744,Genoveva Maristela Carbonell Oliveras,Bronce,Villa El Salvador,1793,19.0,29292.84,4.0,0,0.0992,0,Bajo,Random Forest
1385,Paula De Almazán,Bronce,Ate,108,18.0,40319.54,21.0,0,0.0988,0,Bajo,Random Forest
784,Leocadio Castrillo Toro,Platino,Villa María Del Triunfo,506,65.0,146311.63999999998,1.0,0,0.0988,0,Bajo,Random Forest
1425,Reina Llorente Vidal,Bronce,Callao,1105,45.0,75412.44,4.0,0,0.0986,0,Bajo,Random Forest
3906,Quique Del Saldaña,Platino,Barranco,905,30.0,84492.0,1.0,0,0.0981,0,Bajo,Random Forest
1394,Renata Velasco Pinilla,Plata,San Borja,1061,19.0,40910.479999999996,6.0,0,0.098,0,Bajo,Random Forest
176,Isaac Echeverría Vélez,Platino,Pueblo Libre,41,23.0,45954.76,10.0,0,0.0979,0,Bajo,Random Forest
2719,Jenny Quevedo Cabrera,Bronce,San Isidro,941,35.0,69724.20999999999,7.0,0,0.0978,0,Bajo,Random Forest
730,Isidoro Santamaria Montaña,Plata,Callao,948,29.0,65302.3,9.0,0,0.0977,0,Bajo,Random Forest
4835,América Catalá-Tejedor,Bronce,Los Olivos,1749,20.0,48424.69,20.0,0,0.0972,0,Bajo,Random Forest
2633,Galo Campo Adadia,Bronce,San Isidro,1248,17.0,55590.78,3.0,0,0.0972,0,Bajo,Random Forest
3030,Bienvenida Ferrándiz Rosales,Oro,La Molina,1484,15.0,35706.11,21.0,0,0.097,0,Bajo,Random Forest
1947,Onofre Fuster Navarrete,Plata,San Isidro,1642,20.0,34177.18,3.0,0,0.0969,0,Bajo,Random Forest
1230,Celso Noriega Santana,Bronce,Villa El Salvador,762,21.0,30532.739999999998,3.0,0,0.0969,0,Bajo,Random Forest
4758,Daniela Cardona-Villalba,Plata,Lince,626,18.0,38940.18,7.0,0,0.0965,0,Bajo,Random Forest
1354,Rufina Leiva-Rey,Bronce,Surco,1769,17.0,45028.74,15.0,0,0.0965,0,Bajo,Random Forest
2821,Ema Peña Cuadrado,Oro,Lince,1152,24.0,46875.18,41.0,0,0.0963,0,Bajo,Random Forest
1519,Chuy Santiago Franch,Oro,La Molina,963,21.0,34657.68,12.0,0,0.0963,0,Bajo,Random Forest
1967,Sergio Madrid Cueto,Bronce,La Molina,169,31.0,68476.38,5.0,0,0.096,0,Bajo,Random Forest
4693,Chucho De Mendoza,Bronce,San Miguel,1064,18.0,36405.58,28.0,0,0.096,0,Bajo,Random Forest
1760,Jenny Carmina Ponce Perea,Bronce,Barranco,79,21.0,958279.4800000001,22.0,0,0.0959,0,Bajo,Random Forest
3441,Humberto Escobar Cárdenas,Oro,Magdalena,944,18.0,35095.18,27.0,0,0.0958,0,Bajo,Random Forest
919,Bibiana Del Bermejo,Platino,Miraflores,785,32.0,69495.23,3.0,0,0.0957,0,Bajo,Random Forest
2324,Rico Fajardo Mariscal,Bronce,Villa María Del Triunfo,482,30.0,81040.08,7.0,0,0.0956,0,Bajo,Random Forest
1936,Inés Ochoa Palau,Platino,Los Olivos,1132,24.0,49590.880000000005,22.0,0,0.0956,0,Bajo,Random Forest
1022,Cornelio Noriega Recio,Platino,Desconocido,512,46.0,90104.21,5.0,0,0.0956,0,Bajo,Random Forest
985,Sandra Simó Vazquez,Bronce,Desconocido,909,22.0,30622.16,5.0,0,0.0956,0,Bajo,Random Forest
4914,Mohamed Bilbao,Plata,Miraflores,1012,15.0,130258.95,8.0,0,0.0956,0,Bajo,Random Forest
2137,Xavier Pardo Crespo,Oro,San Miguel,352,56.0,110175.98,0.0,0,0.0955,0,Bajo,Random Forest
1200,Natanael Haro Daza,Oro,Callao,23,17.0,34054.4,22.0,0,0.0949,0,Bajo,Random Forest
1935,Alba Ramona Nogueira Pintor,Oro,Jesús María,1339,46.0,72262.53,5.0,0,0.0948,0,Bajo,Random Forest
2608,Loreto Lastra,Oro,Barranco,104,20.0,63190.36,7.0,0,0.0948,0,Bajo,Random Forest
736,Mayte Espinosa,Platino,Pueblo Libre,1399,22.0,46764.479999999996,16.0,0,0.0945,0,Bajo,Random Forest
4669,Selena Laguna-Manrique,Bronce,Ate,314,30.0,67979.2,4.0,0,0.0945,0,Bajo,Random Forest
1697,Modesto Balduino Sala Jove,Plata,Barranco,234,30.0,45658.07,4.0,0,0.0945,0,Bajo,Random Forest
2320,Juan José Roura Bas,Oro,Magdalena,1760,35.0,69998.96,24.0,0,0.0941,0,Bajo,Random Forest
2754,Juanito Ugarte-Grau,Plata,La Molina,260,16.0,38622.96,6.0,0,0.094,0,Bajo,Random Forest
759,Eli Gomila Malo,Bronce,Desconocido,691,40.0,91978.56,6.0,0,0.0939,0,Bajo,Random Forest
1853,Albina Carreras Lluch,Bronce,Magdalena,1728,83.0,161703.93,2.0,0,0.0935,0,Bajo,Random Forest
539,Segismundo Herrera Angulo,Bronce,Jesús María,520,57.0,119357.93000000001,5.0,0,0.0935,0,Bajo,Random Forest
2365,Roberta Alejandra Chamorro Corral,Plata,Barranco,1369,38.0,88764.14,5.0,0,0.0934,0,Bajo,Random Forest
2265,Iris Ramírez Lledó,Bronce,San Borja,1789,21.0,48328.83,38.0,0,0.0929,0,Bajo,Random Forest
4792,Lorena Ferrández Uribe,Bronce,Villa El Salvador,514,30.0,79889.29,20.0,0,0.0927,0,Bajo,Random Forest
3417,Rufino Balaguer Botella,Plata,San Miguel,1610,19.0,35771.46,14.0,0,0.0926,0,Bajo,Random Forest
2457,Rico Pizarro Roma,Bronce,Comas,1010,20.0,31887.21,33.0,0,0.0923,0,Bajo,Random Forest
2628,Emperatriz Tomas Marin,Oro,Villa El Salvador,1000,35.0,85168.19,16.0,0,0.0922,0,Bajo,Random Forest
101,Cebrián Campoy Piñeiro,Bronce,Lince,1709,68.0,616916.18,18.0,0,0.0921,0,Bajo,Random Forest
3538,Francisco Javier Marquez Sales,Bronce,Callao,571,23.0,32857.71,33.0,0,0.0921,0,Bajo,Random Forest
3991,Che Alfonso Osorio Redondo,Bronce,Villa El Salvador,422,33.0,62782.57,12.0,0,0.0918,0,Bajo,Random Forest
1496,Cristina Cristina Amo Palomar,Bronce,Chorrillos,1516,11.0,388595.69999999995,37.0,0,0.0918,0,Bajo,Random Forest
175,Iris Paredes Segura,Bronce,Magdalena,1129,48.0,66336.45,1.0,0,0.0917,0,Bajo,Random Forest
1813,Gilberto Del Arévalo,Plata,San Borja,1369,22.0,79018.73,66.0,0,0.0916,0,Bajo,Random Forest
1256,Marino Azorin-Cuevas,Bronce,San Isidro,502,21.0,42904.520000000004,7.0,0,0.0915,0,Bajo,Random Forest
740,Emilio Barros Cal,Oro,San Miguel,261,22.0,54690.0,1.0,0,0.0915,0,Bajo,Random Forest
238,Reyes Josep Salamanca Aznar,Bronce,San Isidro,618,27.0,73031.14,34.0,0,0.0913,0,Bajo,Random Forest
2817,Flavia Del Pereira,Bronce,Villa María Del Triunfo,1380,23.0,35783.37,7.0,0,0.0912,0,Bajo,Random Forest
2815,Tecla Madrid Quero,Bronce,Villa El Salvador,948,27.0,64730.32,4.0,0,0.0909,0,Bajo,Random Forest
1450,Andrea Larrea Ropero,Bronce,Barranco,391,21.0,210971.0,1.0,0,0.0909,0,Bajo,Random Forest
1559,Etelvina Aguado-Carbonell,Plata,Callao,431,27.0,77405.29000000001,38.0,0,0.0909,0,Bajo,Random Forest
3195,Isidro Molins-Leon,Oro,San Isidro,849,23.0,505918.52999999997,32.0,0,0.0909,0,Bajo,Random Forest
1084,Eusebia Lobo Ayuso,Bronce,Villa María Del Triunfo,46,53.0,125280.37,3.0,0,0.0907,0,Bajo,Random Forest
2492,Baltasar Toño Delgado Bernal,Bronce,Desconocido,1125,28.0,70080.73,43.0,0,0.0906,0,Bajo,Random Forest
160,Primitiva Robles Iniesta,Oro,Surco,1427,18.0,31936.760000000002,29.0,0,0.0905,0,Bajo,Random Forest
3122,Daniel Ordóñez-Rosado,Oro,Surco,654,25.0,40650.83,5.0,0,0.0905,0,Bajo,Random Forest
2095,Toño Torrecilla,Bronce,San Isidro,826,18.0,63359.85,19.0,0,0.0904,0,Bajo,Random Forest
3078,Nacio Cordero Ortiz,Plata,Desconocido,855,48.0,75846.08,13.0,0,0.0903,0,Bajo,Random Forest
4983,Jennifer Cal,Bronce,Chorrillos,1010,18.0,283626.45999999996,40.0,0,0.0903,0,Bajo,Random Forest
3607,Eufemia Tena Soriano,Plata,Villa María Del Triunfo,1075,24.0,40628.14,8.0,0,0.0902,0,Bajo,Random Forest
733,Íngrid Hervás Villalobos,Bronce,San Juan De Lurigancho,152,35.0,72342.43,8.0,0,0.0901,0,Bajo,Random Forest
1645,Alejo Tomas Pedrosa,Bronce,Desconocido,1639,23.0,55030.36,4.0,0,0.0898,0,Bajo,Random Forest
2164,Prudencia Cuesta Alvarado,Bronce,Lince,326,27.0,67940.9,14.0,0,0.0897,0,Bajo,Random Forest
467,Albino Clavero Ríos,Plata,Pueblo Libre,373,29.0,29354.64,63.0,0,0.0897,0,Bajo,Random Forest
2408,Pepe Aramburu Garzón,Oro,Desconocido,1396,38.0,97216.08,1.0,0,0.0896,0,Bajo,Random Forest
1761,Jenaro Ferrera Palmer,Oro,Magdalena,1346,33.0,50045.43,2.0,0,0.0896,0,Bajo,Random Forest
962,Eufemia Llorente-Vizcaíno,Oro,Desconocido,574,32.0,63658.28,4.0,0,0.0893,0,Bajo,Random Forest
2110,Gloria Del Vilanova,Plata,Los Olivos,801,28.0,56597.27,3.0,0,0.0889,0,Bajo,Random Forest
1311,Chus Robles Valero,Oro,Barranco,1801,18.0,32425.13,2.0,0,0.0889,0,Bajo,Random Forest
2392,Wálter Uriarte Reina,Oro,Villa El Salvador,978,16.0,39453.01,6.0,0,0.0887,0,Bajo,Random Forest
2218,Pepe Barragán Martí,Bronce,Villa El Salvador,363,68.0,187377.63,5.0,0,0.0884,0,Bajo,Random Forest
229,Marisol Ruano Téllez,Oro,Lince,1393,36.0,80368.68000000001,8.0,0,0.0884,0,Bajo,Random Forest
809,Marcelo López-Amor,Oro,San Borja,1018,18.0,35218.32,13.0,0,0.0883,0,Bajo,Random Forest
1533,Isaura Bernad,Plata,Ate,1238,51.0,111269.45,0.0,0,0.0883,0,Bajo,Random Forest
4846,Héctor Germán Molins Maestre,Plata,San Isidro,1225,40.0,81409.62,2.0,0,0.0882,0,Bajo,Random Forest
3577,René Ramírez Lillo,Bronce,Comas,657,21.0,44056.97,63.0,0,0.0879,0,Bajo,Random Forest
1741,Hortensia Acuña Gutiérrez,Bronce,Chorrillos,1244,63.0,140309.96,5.0,0,0.0878,0,Bajo,Random Forest
1006,Graciana Nadia Montenegro Chaves,Platino,Miraflores,1268,35.0,67580.81,8.0,0,0.0875,0,Bajo,Random Forest
1525,Yago Naranjo Conesa,Platino,Lince,1514,45.0,116782.3,2.0,0,0.0873,0,Bajo,Random Forest
1694,Andrés Del Fonseca,Bronce,Los Olivos,951,29.0,50388.05,26.0,0,0.0871,0,Bajo,Random Forest
2018,Oriana Frutos Farré,Bronce,Los Olivos,548,58.0,105524.12,1.0,0,0.0868,0,Bajo,Random Forest
3609,Elisa Perez Barranco,Plata,La Molina,1619,39.0,89840.54,28.0,0,0.0867,0,Bajo,Random Forest
881,Anacleto Figueroa Salcedo,Plata,San Juan De Lurigancho,1683,36.0,81984.65000000001,4.0,0,0.0867,0,Bajo,Random Forest
1260,Flora Bernal Arellano,Plata,Comas,1742,27.0,50203.92,22.0,0,0.0865,0,Bajo,Random Forest
1712,Jose Francisco Blazquez Río,Oro,Comas,1190,16.0,30494.33,28.0,0,0.0864,0,Bajo,Random Forest
1426,Marianela Cortes-Busquets,Bronce,Los Olivos,1592,31.0,53738.45,14.0,0,0.086,0,Bajo,Random Forest
3639,Jenaro Fonseca-Pacheco,Bronce,Chorrillos,1067,19.0,40564.18,24.0,0,0.0859,0,Bajo,Random Forest
2235,Dionisia Sofía Pinto Ortega,Bronce,Barranco,732,21.0,730796.07,73.0,0,0.0859,0,Bajo,Random Forest
2911,Ramón Del Rubio,Bronce,Los Olivos,137,38.0,90373.32,28.0,0,0.0856,0,Bajo,Random Forest
2637,Ximena Corral-Reig,Bronce,Villa El Salvador,481,31.0,65832.97,10.0,0,0.0856,0,Bajo,Random Forest
1927,Irene De Miguel,Bronce,San Borja,1381,16.0,49848.37,10.0,0,0.0855,0,Bajo,Random Forest
4243,Pepita Planas Pinto,Oro,Barranco,234,31.0,50100.44,20.0,0,0.0854,0,Bajo,Random Forest
373,Macario Pérez,Oro,Los Olivos,500,35.0,90853.25,0.0,0,0.0854,0,Bajo,Random Forest
3549,Poncio Verdugo Villanueva,Bronce,Miraflores,880,26.0,64707.909999999996,6.0,0,0.0853,0,Bajo,Random Forest
3698,Dorotea Magdalena Sabater Carranza,Bronce,Comas,1600,165.0,536464.52,4.0,0,0.0852,0,Bajo,Random Forest
3955,Paulino Nogués,Platino,Santiago De Surco,899,49.0,77754.94,2.0,0,0.0852,0,Bajo,Random Forest
2967,Zoraida Castillo Gilabert,Plata,Desconocido,1280,18.0,335211.71,9.0,0,0.0851,0,Bajo,Random Forest
2517,Curro Donaire Borrás,Bronce,Desconocido,286,35.0,68838.37000000001,17.0,0,0.0851,0,Bajo,Random Forest
1373,Candela Arnal Viñas,Oro,San Borja,1254,21.0,58329.31,14.0,0,0.085,0,Bajo,Random Forest
4980,Candelario Anglada Campoy,Bronce,Santiago De Surco,311,41.0,79377.4,10.0,0,0.0847,0,Bajo,Random Forest
1857,Candelas Barragán Coll,Plata,Surco,216,22.0,34305.14,4.0,0,0.0847,0,Bajo,Random Forest
209,Goyo Sanjuan-Salas,Bronce,Barranco,1479,21.0,56122.020000000004,1.0,0,0.0842,0,Bajo,Random Forest
1320,Fermín Vicens Torrent,Bronce,Villa El Salvador,39,30.0,1864036.18,16.0,0,0.0841,0,Bajo,Random Forest
3754,Ariel Manzano Revilla,Bronce,Magdalena,1277,27.0,47181.37,9.0,0,0.0841,0,Bajo,Random Forest
2228,Modesta Casas-Mayo,Plata,Chorrillos,323,25.0,60002.92,7.0,0,0.0841,0,Bajo,Random Forest
767,Ruperta Orozco Roman,Bronce,Barranco,1102,32.0,505078.15,18.0,0,0.0839,0,Bajo,Random Forest
2860,Glauco Elorza,Plata,Santiago De Surco,297,19.0,35574.51,13.0,0,0.0839,0,Bajo,Random Forest
1568,Carlito Lozano Anguita,Bronce,Santiago De Surco,649,26.0,60988.36,6.0,0,0.0837,0,Bajo,Random Forest
4927,Renato De Baeza,Oro,Barranco,1484,29.0,47322.71,6.0,0,0.0836,0,Bajo,Random Forest
1805,Eugenio Riera Catalán,Plata,Pueblo Libre,1320,28.0,53418.56,1.0,0,0.0836,0,Bajo,Random Forest
3797,Gertrudis Garrido Sans,Oro,San Miguel,494,20.0,32184.44,3.0,0,0.0835,0,Bajo,Random Forest
1497,Noemí Tapia Cañete,Bronce,Los Olivos,616,25.0,54367.69,14.0,0,0.0835,0,Bajo,Random Forest
4231,María Pilar Lasa Otero,Bronce,Comas,1567,31.0,70428.81,21.0,0,0.0834,0,Bajo,Random Forest
2140,Eva María Cervera Casado,Bronce,San Miguel,1816,39.0,88810.44,1.0,0,0.0833,0,Bajo,Random Forest
2453,Tere Teruel Bernal,Plata,Callao,1380,24.0,37641.93,30.0,0,0.0831,0,Bajo,Random Forest
2040,Severino Ricardo Laguna Villanueva,Oro,Surco,341,38.0,91906.16,13.0,0,0.083,0,Bajo,Random Forest
484,Manola Peinado Solsona,Bronce,Villa María Del Triunfo,1372,57.0,94678.04,1.0,0,0.083,0,Bajo,Random Forest
2298,Adalberto Villaverde Coca,Plata,Desconocido,1786,27.0,66279.33,40.0,0,0.0829,0,Bajo,Random Forest
3853,Marianela Alcántara Arrieta,Bronce,Lince,672,23.0,46772.55,15.0,0,0.0827,0,Bajo,Random Forest
606,Benigno Escalona Pozo,Oro,Los Olivos,248,34.0,58121.47,5.0,0,0.0827,0,Bajo,Random Forest
2315,Evelia Hoyos Escalona,Oro,Barranco,1652,27.0,46694.16,20.0,0,0.0827,0,Bajo,Random Forest
4168,Armando Jódar Pallarès,Bronce,Los Olivos,561,32.0,58175.76,2.0,0,0.0826,0,Bajo,Random Forest
4964,América Casanovas Alegria,Plata,San Juan De Lurigancho,401,32.0,151027.48,31.0,0,0.0826,0,Bajo,Random Forest
2843,Noemí Cuevas-Rueda,Bronce,Los Olivos,1597,22.0,44104.37,8.0,0,0.0825,0,Bajo,Random Forest
2425,Gerónimo Alfredo Bautista Gil,Bronce,Chorrillos,797,43.0,239365.30000000002,2.0,0,0.0825,0,Bajo,Random Forest
1017,Luís Mariscal Silva,Bronce,Surco,589,29.0,60671.54,30.0,0,0.0824,0,Bajo,Random Forest
4142,Albert Del Arias,Bronce,Comas,273,36.0,59713.59,5.0,0,0.0819,0,Bajo,Random Forest
1435,Horacio Carreño,Platino,Surco,1273,53.0,126342.19,6.0,0,0.0818,0,Bajo,Random Forest
1847,Ciro Pizarro Mancebo,Bronce,Chorrillos,544,46.0,122893.54,26.0,0,0.0817,0,Bajo,Random Forest
4648,Che Criado Garriga,Bronce,Barranco,1594,24.0,48995.82,23.0,0,0.0817,0,Bajo,Random Forest
2494,Amílcar Nogués Andreu,Platino,Comas,1543,36.0,57065.08,27.0,0,0.0817,0,Bajo,Random Forest
2078,Aníbal Tejedor,Plata,Villa María Del Triunfo,585,21.0,101330.81,64.0,0,0.0816,0,Bajo,Random Forest
4869,Pepita Aguiló,Plata,Santiago De Surco,1615,31.0,60755.96,10.0,0,0.0815,0,Bajo,Random Forest
2711,Mayte Roxana Prats Cortés,Bronce,Surco,1609,27.0,39604.99,7.0,0,0.0815,0,Bajo,Random Forest
4305,María Belén Mariscal Pacheco,Bronce,Ate,1221,20.0,45109.72,0.0,0,0.0814,0,Bajo,Random Forest
1726,Ignacio Navas Quesada,Plata,San Borja,1393,57.0,109227.29000000001,17.0,0,0.0814,0,Bajo,Random Forest
3252,Santos De Valdés,Bronce,San Isidro,147,22.0,41620.45,60.0,0,0.0813,0,Bajo,Random Forest
2352,Bernardita Tania Julián Aguirre,Platino,Los Olivos,1678,36.0,76005.24,9.0,0,0.0812,0,Bajo,Random Forest
861,Margarita Ana Royo Castrillo,Bronce,Desconocido,261,27.0,59916.049999999996,15.0,0,0.0808,0,Bajo,Random Forest
3841,Aitana Del Calvet,Bronce,Jesús María,1636,27.0,59218.63,5.0,0,0.0808,0,Bajo,Random Forest
1867,Roque Toro Requena,Bronce,Santiago De Surco,1284,25.0,44870.72,17.0,0,0.0808,0,Bajo,Random Forest
735,Ignacio Sevilla-Guardiola,Plata,San Borja,29,38.0,82469.29000000001,0.0,0,0.0806,0,Bajo,Random Forest
2479,Severino Roldán Iriarte,Platino,San Juan De Lurigancho,293,55.0,123029.59,4.0,0,0.0806,0,Bajo,Random Forest
4518,Josefina Revilla Belmonte,Bronce,Los Olivos,1516,76.0,312530.25,0.0,0,0.0805,0,Bajo,Random Forest
1794,Paz De Gomis,Bronce,San Borja,643,64.0,118639.83,5.0,0,0.0804,0,Bajo,Random Forest
457,Fortunato Estévez,Bronce,San Miguel,967,21.0,43461.79,1.0,0,0.0803,0,Bajo,Random Forest
52,Clotilde De Suárez,Bronce,Villa María Del Triunfo,888,25.0,42539.61,15.0,0,0.0801,0,Bajo,Random Forest
3216,Benigno Navarro Navarro,Oro,San Isidro,885,38.0,96268.91,4.0,0,0.0801,0,Bajo,Random Forest
1710,Manola Ariza Plana,Platino,Miraflores,45,23.0,52333.57,19.0,0,0.0798,0,Bajo,Random Forest
